Year,Mileage_Km,Engine_CC,Power_BHP,Previous_Owners,Accidents_Reported,Service_Score,Car_ID_CAR0002,Car_ID_CAR0003,Car_ID_CAR0005,Car_ID_CAR0007,Car_ID_CAR0009,Car_ID_CAR0011,Car_ID_CAR0012,Car_ID_CAR0013,Car_ID_CAR0014,Car_ID_CAR0015,Car_ID_CAR0016,Car_ID_CAR0017,Car_ID_CAR0019,Car_ID_CAR0020,Car_ID_CAR0021,Car_ID_CAR0022,Car_ID_CAR0023,Car_ID_CAR0024,Car_ID_CAR0027,Car_ID_CAR0028,Car_ID_CAR0029,Car_ID_CAR0030,Car_ID_CAR0031,Car_ID_CAR0032,Car_ID_CAR0033,Car_ID_CAR0035,Car_ID_CAR0036,Car_ID_CAR0037,Car_ID_CAR0038,Car_ID_CAR0039,Car_ID_CAR0040,Car_ID_CAR0041,Car_ID_CAR0042,Car_ID_CAR0044,Car_ID_CAR0045,Car_ID_CAR0048,Car_ID_CAR0049,Car_ID_CAR0050,Car_ID_CAR0051,Car_ID_CAR0052,Car_ID_CAR0053,Car_ID_CAR0054,Car_ID_CAR0055,Car_ID_CAR0057,Car_ID_CAR0059,Car_ID_CAR0060,Car_ID_CAR0062,Car_ID_CAR0063,Car_ID_CAR0065,Car_ID_CAR0066,Car_ID_CAR0067,Car_ID_CAR0068,Car_ID_CAR0069,Car_ID_CAR0070,Car_ID_CAR0071,Car_ID_CAR0072,Car_ID_CAR0073,Car_ID_CAR0075,Car_ID_CAR0080,Car_ID_CAR0081,Car_ID_CAR0082,Car_ID_CAR0084,Car_ID_CAR0086,Car_ID_CAR0087,Car_ID_CAR0088,Car_ID_CAR0089,Car_ID_CAR0090,Car_ID_CAR0092,Car_ID_CAR0093,Car_ID_CAR0094,Car_ID_CAR0096,Car_ID_CAR0097,Car_ID_CAR0098,Car_ID_CAR0099,Car_ID_CAR0100,Car_ID_CAR0101,Car_ID_CAR0102,Car_ID_CAR0103,Car_ID_CAR0104,Car_ID_CAR0106,Car_ID_CAR0107,Car_ID_CAR0108,Car_ID_CAR0109,Car_ID_CAR0110,Car_ID_CAR0112,Car_ID_CAR0113,Car_ID_CAR0114,Car_ID_CAR0116,Car_ID_CAR0117,Car_ID_CAR0118,Car_ID_CAR0119,Car_ID_CAR0121,Car_ID_CAR0122,Car_ID_CAR0123,Car_ID_CAR0124,Car_ID_CAR0125,Car_ID_CAR0126,Car_ID_CAR0127,Car_ID_CAR0128,Car_ID_CAR0129,Car_ID_CAR0130,Car_ID_CAR0131,Car_ID_CAR0132,Car_ID_CAR0133,Car_ID_CAR0134,Car_ID_CAR0135,Car_ID_CAR0136,Car_ID_CAR0137,Car_ID_CAR0138,Car_ID_CAR0139,Car_ID_CAR0141,Car_ID_CAR0142,Car_ID_CAR0143,Car_ID_CAR0145,Car_ID_CAR0146,Car_ID_CAR0147,Car_ID_CAR0148,Car_ID_CAR0150,Car_ID_CAR0151,Car_ID_CAR0152,Car_ID_CAR0153,Car_ID_CAR0154,Car_ID_CAR0155,Car_ID_CAR0156,Car_ID_CAR0157,Car_ID_CAR0159,Car_ID_CAR0160,Car_ID_CAR0161,Car_ID_CAR0162,Car_ID_CAR0163,Car_ID_CAR0164,Car_ID_CAR0165,Car_ID_CAR0166,Car_ID_CAR0167,Car_ID_CAR0170,Car_ID_CAR0171,Car_ID_CAR0172,Car_ID_CAR0174,Car_ID_CAR0175,Car_ID_CAR0176,Car_ID_CAR0179,Car_ID_CAR0180,Car_ID_CAR0181,Car_ID_CAR0182,Car_ID_CAR0183,Car_ID_CAR0185,Car_ID_CAR0188,Car_ID_CAR0189,Car_ID_CAR0190,Car_ID_CAR0191,Car_ID_CAR0192,Car_ID_CAR0193,Car_ID_CAR0196,Car_ID_CAR0197,Car_ID_CAR0198,Car_ID_CAR0200,Car_ID_CAR0201,Car_ID_CAR0202,Car_ID_CAR0205,Car_ID_CAR0206,Car_ID_CAR0207,Car_ID_CAR0208,Car_ID_CAR0209,Car_ID_CAR0210,Car_ID_CAR0213,Car_ID_CAR0215,Car_ID_CAR0216,Car_ID_CAR0217,Car_ID_CAR0218,Car_ID_CAR0219,Car_ID_CAR0220,Car_ID_CAR0221,Car_ID_CAR0222,Car_ID_CAR0224,Car_ID_CAR0226,Car_ID_CAR0228,Car_ID_CAR0229,Car_ID_CAR0230,Car_ID_CAR0232,Car_ID_CAR0233,Car_ID_CAR0234,Car_ID_CAR0235,Car_ID_CAR0236,Car_ID_CAR0237,Car_ID_CAR0238,Car_ID_CAR0239,Car_ID_CAR0240,Car_ID_CAR0242,Car_ID_CAR0243,Car_ID_CAR0244,Car_ID_CAR0246,Car_ID_CAR0247,Car_ID_CAR0248,Car_ID_CAR0249,Car_ID_CAR0250,Car_ID_CAR0251,Car_ID_CAR0252,Car_ID_CAR0253,Car_ID_CAR0254,Car_ID_CAR0255,Car_ID_CAR0256,Car_ID_CAR0257,Car_ID_CAR0258,Car_ID_CAR0260,Car_ID_CAR0262,Car_ID_CAR0263,Car_ID_CAR0264,Car_ID_CAR0265,Car_ID_CAR0266,Car_ID_CAR0267,Car_ID_CAR0268,Car_ID_CAR0270,Car_ID_CAR0271,Car_ID_CAR0272,Car_ID_CAR0273,Car_ID_CAR0274,Car_ID_CAR0275,Car_ID_CAR0276,Car_ID_CAR0277,Car_ID_CAR0278,Car_ID_CAR0279,Car_ID_CAR0280,Car_ID_CAR0281,Car_ID_CAR0283,Car_ID_CAR0284,Car_ID_CAR0287,Car_ID_CAR0288,Car_ID_CAR0289,Car_ID_CAR0291,Car_ID_CAR0292,Car_ID_CAR0293,Car_ID_CAR0294,Car_ID_CAR0295,Car_ID_CAR0296,Car_ID_CAR0297,Car_ID_CAR0299,Car_ID_CAR0300,Car_ID_CAR0302,Car_ID_CAR0303,Car_ID_CAR0304,Car_ID_CAR0305,Car_ID_CAR0306,Car_ID_CAR0307,Car_ID_CAR0308,Car_ID_CAR0309,Car_ID_CAR0311,Car_ID_CAR0312,Car_ID_CAR0313,Car_ID_CAR0314,Car_ID_CAR0315,Car_ID_CAR0316,Car_ID_CAR0317,Car_ID_CAR0318,Car_ID_CAR0319,Car_ID_CAR0320,Brand_Hyundai,Brand_Kia,Brand_Mahindra,Brand_Maruti,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,City_Bengaluru,City_Chandigarh,City_Delhi,City_Hyderabad,City_Jaipur,City_Kochi,City_Lucknow,City_Mumbai,City_Pune,Seller_Type_Dealer,Seller_Type_Individual,Condition_Fair,Condition_Good,Condition_Poor,Condition_Very Good,Resale_Price_Lakh
-0.48639121374119154,-0.22588338467787278,-0.32288237048654206,0.30448508214334663,-0.755751510402082,0.0,-0.45410497540552797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4.26
0.7254448029765217,0.08937077913559642,-0.6564313596903303,-0.3304442268594503,-0.755751510402082,0.0,-0.6146724805212948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,5.3
-1.3952682262794767,1.1157980888944226,-0.1205293170362439,0.42078401498049217,-0.755751510402082,0.0,-0.5343887279634114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1.23
1.02840380715595,-0.19507586822129383,0.4798588635305749,0.41449758617848464,0.48445609641159104,0.0,0.1881650450575392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,7.09
-1.0923092221000483,0.7066799231063675,0.78672393359806,-0.4373135164935845,0.48445609641159104,0.0,0.10788129249965582,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,2.69
1.3313628113353784,-0.5793784381846918,-0.17612081523687526,-1.20740104473955,0.48445609641159104,0.0,1.552988838541557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,5.71
0.7254448029765217,0.12297640947217657,-1.4324886745711443,-1.8957649985594136,-0.755751510402082,0.0,0.5093000552890729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,5.02
0.7254448029765217,-0.25058592539626723,0.6421860382764185,-0.7956399582080338,-0.755751510402082,0.0,-0.8555237381949449,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,6.0
0.42248579879709347,-0.7530593451807263,0.12184961511850888,-0.2298613660273236,-0.755751510402082,0.0,0.750151312962723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,5.27
0.7254448029765217,-1.2876686789203504,-1.4969748124838766,-0.7736374574010061,0.48445609641159104,0.0,1.3924213334257902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,5.77
